,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2024-02-08 16:14:36,2024-02-08 16:14:35,461,25.0,2261.0,382,245,21.0,34.0,15049.0,2024-02-08 16:14:41,2024.02.08,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,45.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2024-02-08 14:08:45,2024-02-08 14:08:44,325,26.0,222.0,87,182,4.0,5.0,3303.0,2024-02-08 14:08:50,2024.02.08,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2024-02-08 17:09:28,2024-02-08 17:09:27,308,26.0,160.0,54,183,,3.0,2125.0,2024-02-08 17:09:33,2024.02.08,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,14.0,18,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2024-02-08 16:14:45,2024-02-08 16:14:44,305,26.0,42.0,24,178,3.0,5.0,872.0,2024-02-08 16:14:50,2024.02.08,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2024-02-08 16:14:22,2024-02-08 16:14:21,311,29.0,69.0,24,182,1.0,3.0,787.0,2024-02-08 16:14:29,2024.02.08,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2,
5,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2024-01-03 10:28:09,2023-12-06 16:57:28,131,125.0,74.0,18,47,1.0,43.0,1154.0,,,,Collection of all the GPTs created by the community.,28.0,15,True,2,
6,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2024-02-08 18:19:17,2024-02-01 21:04:01,253,26.0,37.0,13,171,5.0,13.0,679.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,24.0,15,True,1,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2024-02-07 22:45:06,2024-02-07 22:45:06,248,22.0,36.0,14,122,5.0,,180.0,2024-02-07 22:45:12,2024.02.07,98.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,15,True,1,
8,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2024-02-08 16:14:55,2024-02-08 16:14:54,340,26.0,54.0,11,166,1.0,1.0,561.0,2024-02-08 16:14:59,2024.02.08,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
9,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2024-02-08 18:21:30,2024-02-07 19:20:19,195,55.0,15.0,4,71,2.0,3.0,90.0,2024-02-01 20:52:56,2024.02.01,37.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,5.0,14,True,1,2.0
10,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2024-02-08 18:17:58,2024-02-01 18:28:04,234,56.0,6.0,10,88,,,39.0,2024-02-01 18:28:29,2024.02.01,21.0,A ranked list of awesome Digital Identity open source projects.,4.0,14,True,1,
11,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2024-02-08 18:18:33,2024-02-01 21:16:15,107,15.0,15.0,10,87,3.0,9.0,201.0,2024-02-01 21:16:37,2024.02.01,29.0,A ranked list of awesome Scala projects. Updated weekly.,12.0,13,True,3,
