,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2025-07-03 15:41:29,2025-07-03 15:41:27,589,26.0,2793.0,440.0,321.0,27.0,34.0,21431,2025-07-03 15:41:36,2025.07.03,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,54,23,True,1,
1,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2025-07-03 18:33:07,2025-06-27 15:48:57,394,19.0,90.0,15.0,301.0,4.0,31.0,1406,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,57,17,True,1,
2,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2025-07-03 14:42:18,2025-07-03 14:42:15,415,24.0,78.0,23.0,238.0,2.0,4.0,1088,2025-06-26 15:12:00,2025.06.26,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13,16,True,2,
3,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2025-03-11 09:47:21,2025-03-11 09:47:21,361,,274.0,97.0,201.0,7.0,6.0,4027,2024-06-06 14:07:12,2024.06.06,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,13,15,True,1,
4,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2024-06-07 15:14:35,2024-06-06 19:06:33,346,,186.0,57.0,205.0,,3.0,2542,2024-06-06 19:06:38,2024.06.06,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,16,15,False,1,
5,best-of-robot-simulators,knmcguire/best-of-robot-simulators,,robot-dev,https://github.com/knmcguire/best-of-robot-simulators,https://github.com/knmcguire/best-of-robot-simulators,CC-BY-SA-4.0,2025-04-09 08:06:08,2025-07-02 11:02:25,2025-07-02 11:02:21,147,147.0,46.0,11.0,64.0,13.0,88.0,788,2025-07-02 11:03:10,2025.07.02,13.0,"A Best-of-list of Robot Simulators, re-generated weekly on Wednesdays.",8,15,True,1,
6,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2025-07-02 18:38:22,2025-07-02 18:38:22,1293,95.0,26.0,6.0,35.0,,2.0,440,,,,Ranked list of awesome digital gardens / second brains.,21,15,True,3,
7,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2025-07-03 18:31:55,2025-06-26 19:51:26,178,11.0,25.0,11.0,161.0,4.0,9.0,273,2025-06-26 19:51:39,2025.06.26,94.0,A ranked list of awesome Scala projects. Updated weekly.,18,15,True,1,
8,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2024-06-06 14:43:04,2024-05-30 14:52:56,337,,52.0,23.0,195.0,5.0,5.0,1144,2024-05-30 14:53:03,2024.05.30,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7,14,False,1,
9,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2024-04-21 19:47:16,2023-12-06 16:57:28,131,,89.0,17.0,48.0,3.0,43.0,1314,,,,Collection of all the GPTs created by the community.,28,13,False,2,
10,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/lukasmasuch/best-of-crypto,https://github.com/lukasmasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2024-07-12 09:36:46,2024-06-05 20:02:12,282,,76.0,22.0,141.0,11.0,,450,2024-06-05 20:02:18,2024.06.05,100.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5,13,False,1,
11,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2025-07-02 20:23:09,2025-07-01 20:24:49,1170,88.0,4.0,6.0,1263.0,2.0,,69,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",5,13,True,1,
12,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2024-06-28 01:43:05,2021-05-03 18:03:14,111,,148.0,19.0,128.0,110.0,4.0,1291,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4,12,False,3,
13,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2025-07-01 09:28:49,2025-02-28 09:42:38,206,,15.0,12.0,129.0,57.0,,392,2024-12-02 23:59:31,2024.12.01,31.0,A ranked list of awesome machine learning Rust libraries.,4,12,True,3,
14,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2025-07-03 18:31:16,2025-07-01 16:23:25,318,24.0,9.0,8.0,135.0,,1.0,139,2025-07-01 16:23:52,2025.06.26,53.0,A ranked list of awesome Digital Identity open source projects.,5,12,True,1,
15,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/lukasmasuch/best-of-react,https://github.com/lukasmasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2024-08-13 23:55:13,2024-08-13 23:55:13,373,,108.0,18.0,184.0,2.0,2.0,974,2024-06-06 15:57:19,2024.06.06,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,7,11,True,2,
