,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-06-16 17:41:14,2022-06-16 17:41:13,261,51.0,1602.0,332,133,1.0,28.0,10786,2022-06-16 17:41:19,2022.06.16,50.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,31.0,24,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-06-16 14:44:29,2022-06-16 14:44:27,146,26.0,161.0,73,88,,4.0,2219,2022-06-16 14:44:34,2022.06.16,46.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,7.0,17,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-06-16 17:41:52,2022-06-16 17:41:51,134,18.0,117.0,47,89,4.0,2.0,1560,2022-06-16 17:42:17,2022.06.16,43.0,A ranked list of awesome python libraries for web development. Updated weekly.,8.0,15,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-06-16 15:18:28,2022-06-16 15:18:27,132,33.0,29.0,17,87,1.0,5.0,498,2022-06-16 15:18:25,2022.06.16,42.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,4.0,14,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-06-16 15:18:36,2022-06-16 15:18:35,134,21.0,45.0,17,90,6.0,2.0,454,2022-06-16 15:18:40,2022.06.16,49.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",9.0,13,True,2,
5,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-06-16 17:41:25,2022-06-16 17:41:24,167,22.0,14.0,4,77,,,89,2022-06-16 17:41:30,2022.06.16,44.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,2.0,12,True,3,
6,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-01-04 15:29:32,2021-05-03 18:03:14,111,,48.0,12,48,14.0,4.0,420,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,11,False,3,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-06-15 21:14:05,2022-06-08 19:52:39,71,24.0,8.0,3,30,,,31,2022-06-08 19:52:48,2022.06.08,18.0,A ranked list of awesome open-source crypto projects. Updated weekly.,2.0,10,True,1,
8,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-06-16 18:28:00,2022-06-16 18:28:00,90,90.0,,1,26,,,24,2022-06-16 18:28:07,2022.06.16,13.0,A ranked list of awesome MkDocs projects and plugins.,,10,True,1,
9,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2022-06-13 12:43:01,2022-01-24 19:09:18,130,,1.0,9,73,,,86,2021-10-04 12:57:04,2021.10.04,23.0,A ranked list of awesome machine learning Rust libraries.,2.0,8,True,3,
10,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-06-16 15:06:29,2022-06-16 15:06:28,121,121.0,5.0,2,14,,1.0,47,,,,Ranked list of awesome digital gardens / second brains.,6.0,8,True,3,
11,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2022-06-15 20:26:39,2022-06-15 20:15:04,73,44.0,2.0,2,156,,,8,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4.0,8,True,1,1.0
12,best-of-ml-julia,e-tornike/best-of-ml-julia,,data-engineering,https://github.com/e-tornike/best-of-ml-julia,https://github.com/e-tornike/best-of-ml-julia,CC-BY-SA-4.0,2021-02-09 10:50:31,2021-11-15 12:28:02,2021-09-16 07:59:38,44,,1.0,2,38,,,8,2021-05-10 14:35:56,2021.05.10,3.0,A ranked list of awesome machine learning Julia libraries.,2.0,5,True,3,
