,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2024-04-04 14:57:41,2024-04-04 14:57:40,477,25.0,2286.0,389,255,22.0,34.0,15256,2024-04-04 14:57:47,2024.04.04,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,45.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2024-04-04 14:54:32,2024-04-04 14:54:32,341,26.0,224.0,87,190,4.0,5.0,3382,2024-04-04 14:54:40,2024.04.04,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2024-04-04 17:10:48,2024-04-04 17:10:47,325,28.0,158.0,55,192,,3.0,2147,2024-04-04 17:10:54,2024.04.04,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,14.0,18,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2024-04-04 14:55:17,2024-04-04 14:55:17,321,26.0,43.0,26,186,3.0,5.0,899,2024-04-04 14:55:23,2024.04.04,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2024-04-04 14:54:51,2024-04-04 14:54:50,325,24.0,76.0,23,190,2.0,3.0,820,2024-04-04 14:55:02,2024.04.04,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2,
5,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2024-04-04 18:23:26,2024-03-28 19:23:55,267,20.0,41.0,14,183,4.0,14.0,784,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,28.0,15,True,1,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2024-04-04 08:46:58,2024-04-04 08:46:57,264,24.0,47.0,14,131,5.0,,204,2024-04-04 08:47:03,2024.04.03,100.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,15,True,1,
7,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2024-04-04 15:22:31,2024-04-04 15:22:30,356,26.0,72.0,14,174,1.0,2.0,665,2024-04-04 15:22:38,2024.04.04,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
8,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2024-04-03 10:46:48,2024-04-03 10:46:48,176,20.0,5.0,11,116,57.0,,225,2024-04-03 10:46:59,2024.04.03,29.0,A ranked list of awesome machine learning Rust libraries.,3.0,14,True,2,1.0
9,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2024-04-04 18:22:52,2024-03-28 22:36:13,301,161.0,18.0,4,95,2.0,3.0,106,2024-03-28 22:36:29,2024.03.28,45.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,5.0,14,True,1,
10,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2024-04-04 18:20:05,2024-03-29 10:31:17,115,13.0,19.0,10,96,3.0,9.0,209,2024-03-29 10:32:14,2024.03.28,33.0,A ranked list of awesome Scala projects. Updated weekly.,13.0,13,True,3,
11,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2024-04-04 18:22:07,2024-03-22 07:27:40,246,39.0,6.0,10,96,,,51,2024-03-17 09:54:32,2024.03.14,26.0,A ranked list of awesome Digital Identity open source projects.,4.0,13,True,1,-1.0
12,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2024-01-03 10:28:09,2023-12-06 16:57:28,131,,82.0,18,47,3.0,43.0,1190,,,,Collection of all the GPTs created by the community.,28.0,12,True,3,-1.0
13,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2024-04-01 12:04:01,2021-05-03 18:03:14,111,,117.0,18,125,98.0,4.0,893,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,12,False,3,
14,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2024-04-03 18:23:45,2024-04-03 18:23:30,810,92.0,17.0,6,23,,2.0,300,,,,Ranked list of awesome digital gardens / second brains.,15.0,12,True,3,
15,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2024-04-03 20:27:37,2024-03-28 20:20:52,713,83.0,4.0,6,813,2.0,,46,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4.0,12,True,3,
16,best-of-django,fkromer/best-of-django,['python'],web-dev,https://github.com/fkromer/best-of-django,https://github.com/fkromer/best-of-django,CC-BY-SA-4.0,2022-10-04 19:22:03,2024-04-01 15:20:07,2024-04-01 15:20:06,218,6.0,,2,46,,,8,,,,A ranked list of awesome Django related Python packages.,,7,True,3,
17,best-of-fastapi,fkromer/best-of-fastapi,['python'],web-dev,https://github.com/fkromer/best-of-fastapi,https://github.com/fkromer/best-of-fastapi,CC-BY-SA-4.0,2022-11-27 14:22:10,2024-04-04 18:06:59,2024-03-29 15:03:37,101,13.0,,2,78,,,5,,,,List of automatically rated Python packages for FastAPI.,2.0,6,True,3,
18,best-of-ml-julia,e-tornike/best-of-ml-julia,,data-engineering,https://github.com/e-tornike/best-of-ml-julia,https://github.com/e-tornike/best-of-ml-julia,CC-BY-SA-4.0,2021-02-09 10:50:31,2021-11-15 12:28:02,2021-09-16 07:59:38,44,,2.0,2,38,,,14,2021-05-10 14:35:56,2021.05.10,3.0,A ranked list of awesome machine learning Julia libraries.,2.0,5,False,3,
19,best-of-react-native,fkromer/best-of-react-native,,native-dev,https://github.com/fkromer/best-of-react-native,https://github.com/fkromer/best-of-react-native,CC-BY-SA-4.0,2023-04-30 19:12:38,2024-04-04 18:02:52,2024-03-29 15:03:18,127,24.0,,2,53,,,2,,,,,,5,False,1,
20,best-of-vue,fkromer/best-of-vue,['javascript'],web-dev,https://github.com/fkromer/best-of-vue,https://github.com/fkromer/best-of-vue,CC-BY-SA-4.0,2022-12-03 16:39:34,2024-04-04 18:06:48,2024-03-29 15:03:47,128,12.0,,2,89,,,1,,,,,2.0,4,False,3,
