,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-08-25 16:34:58,2022-08-25 16:34:57,300,45.0,1723.0,341,152,2.0,30.0,11458,2022-08-25 16:35:08,2022.08.25,61.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,35,24,True,1,1.0
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-08-25 15:32:05,2022-08-25 15:32:05,174,34.0,172.0,76,102,1.0,4.0,2398,2022-08-25 15:32:11,2022.08.25,56.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-08-25 16:43:05,2022-08-25 16:43:04,155,25.0,124.0,47,99,,2.0,1639,2022-08-25 16:43:17,2022.08.25,53.0,A ranked list of awesome python libraries for web development. Updated weekly.,8,16,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-08-25 15:31:56,2022-08-25 15:31:55,153,27.0,30.0,19,97,1.0,5.0,556,2022-08-25 15:32:01,2022.08.25,52.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,4,15,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-08-25 15:31:39,2022-08-25 15:31:38,155,27.0,52.0,19,101,6.0,2.0,505,2022-08-25 15:31:42,2022.08.25,59.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",9,14,True,2,
5,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-08-25 16:34:10,2022-08-25 16:34:10,188,27.0,17.0,4,87,,,123,2022-08-25 16:34:21,2022.08.25,54.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,2,12,True,3,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-08-24 22:46:12,2022-08-24 22:46:12,90,23.0,13.0,5,40,,,52,2022-08-24 22:46:24,2022.08.24,28.0,A ranked list of awesome open-source crypto projects. Updated weekly.,3,12,True,1,
7,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-01-04 15:29:32,2021-05-03 18:03:14,111,,53.0,12,48,14.0,4.0,455,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4,11,False,3,
8,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-08-24 18:39:57,2022-08-24 18:39:56,201,102.0,7.0,2,17,,1.0,67,,,,Ranked list of awesome digital gardens / second brains.,9,9,True,1,
9,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-08-25 18:12:48,2022-08-18 18:11:59,108,40.0,,3,36,,,35,2022-08-18 18:12:07,2022.08.18,22.0,A ranked list of awesome MkDocs projects and plugins.,1,9,True,1,-1.0
10,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2022-08-24 20:23:36,2022-08-24 20:20:12,133,73.0,3.0,2,227,,,12,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4,9,True,1,
