,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-12-28 17:08:50,2023-12-28 17:08:50,450,24.0,2136.0,383,238,18.0,33.0,14919.0,2023-12-28 17:08:56,2023.12.28,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,24,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-12-28 17:08:15,2023-12-28 17:08:15,313,27.0,221.0,88,176,4.0,4.0,3262.0,2023-12-28 17:08:21,2023.12.28,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,19,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-12-28 17:09:02,2023-12-28 17:09:01,295,26.0,155.0,51,176,,3.0,2090.0,2023-12-28 17:09:09,2023.12.28,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,14.0,19,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-12-28 17:08:27,2023-12-28 17:08:26,293,24.0,41.0,24,172,3.0,5.0,853.0,2023-12-28 17:08:34,2023.12.28,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,17,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-12-28 17:08:39,2023-12-28 17:08:38,297,29.0,69.0,24,175,1.0,3.0,764.0,2023-12-28 17:08:45,2023.12.28,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,17,True,2,
5,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-12-28 17:08:04,2023-12-28 17:08:04,238,23.0,34.0,15,116,5.0,,170.0,2023-12-28 17:08:11,2023.12.27,93.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,16,True,1,
6,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2023-12-11 11:33:36,2023-12-06 16:57:28,131,131.0,69.0,17,46,1.0,43.0,1099.0,,,,Collection of all the GPTs created by the community.,28.0,15,True,2,1.0
7,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-12-28 18:22:04,2023-12-21 18:41:23,242,33.0,35.0,12,161,4.0,13.0,610.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,22.0,15,True,1,
8,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-12-28 17:09:13,2023-12-28 17:09:12,328,26.0,52.0,11,160,1.0,1.0,537.0,2023-12-28 17:09:20,2023.12.28,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,15,True,2,
9,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2023-12-28 18:18:48,2023-12-27 18:58:40,202,48.0,4.0,7,77,,,36.0,2023-12-28 08:37:48,2023.12.21,16.0,A ranked list of awesome Digital Identity open source projects.,3.0,15,True,1,
