,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-11-02 14:56:20,2023-10-26 16:35:53,434.0,28.0,2083.0,384.0,230.0,16.0,33.0,14608.0,2023-11-02 18:04:35,2023.11.02,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,23,True,1.0,-1.0
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-11-02 14:16:32,2023-11-02 14:16:32,297.0,28.0,222.0,87.0,168.0,4.0,4.0,3212.0,2023-11-02 14:17:03,2023.11.02,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1.0,-1.0
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-11-02 18:05:30,2023-11-02 18:05:29,279.0,24.0,152.0,52.0,166.0,1.0,2.0,2043.0,2023-11-02 18:06:09,2023.11.02,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,12.0,17,True,1.0,-1.0
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-11-02 18:04:01,2023-11-02 18:04:00,279.0,26.0,40.0,24.0,164.0,3.0,5.0,831.0,2023-11-02 18:04:09,2023.11.02,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1.0,-1.0
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-11-02 17:56:46,2023-11-02 17:56:45,280.0,28.0,69.0,25.0,166.0,1.0,3.0,747.0,2023-11-02 17:57:09,2023.11.02,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2.0,-1.0
5,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-11-02 18:20:53,2023-10-26 19:04:11,218.0,26.0,30.0,11.0,133.0,4.0,11.0,517.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,18.0,15,True,1.0,
6,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-11-02 18:04:47,2023-11-02 18:04:46,312.0,26.0,46.0,11.0,152.0,1.0,1.0,511.0,2023-10-26 16:36:18,2023.10.26,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,15,True,2.0,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-11-02 17:56:24,2023-11-02 17:56:24,224.0,25.0,29.0,15.0,108.0,5.0,,150.0,2023-11-02 17:56:35,2023.11.01,86.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,15,True,1.0,
8,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2023-11-02 18:19:59,2023-10-26 20:48:32,90.0,24.0,12.0,11.0,70.0,3.0,8.0,163.0,2023-10-26 20:52:17,2023.10.26,16.0,A ranked list of awesome Scala libraries. Updated weekly.,9.0,14,True,3.0,
9,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2023-11-02 18:19:28,2023-11-01 08:28:17,160.0,10.0,4.0,3.0,66.0,,,32.0,2023-11-01 08:28:45,2023.10.26,9.0,A ranked list of awesome Digital Identity open source projects.,2.0,13,True,1.0,
10,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2023-10-30 12:05:50,2021-05-03 18:03:14,111.0,,103.0,14.0,109.0,56.0,4.0,759.0,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,12,False,3.0,
11,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2023-11-01 18:25:14,2023-11-01 18:25:14,653.0,89.0,14.0,7.0,22.0,,2.0,238.0,,,,Ranked list of awesome digital gardens / second brains.,14.0,12,True,3.0,
12,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2023-11-01 22:14:47,2023-11-01 20:16:03,565.0,89.0,4.0,5.0,659.0,2.0,,36.0,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4.0,12,True,1.0,
13,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2023-11-01 09:19:05,2023-08-08 15:01:12,156.0,2.0,3.0,10.0,109.0,57.0,,184.0,2023-08-07 11:50:42,2023.08.01,26.0,A ranked list of awesome machine learning Rust libraries.,2.0,11,True,3.0,
14,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2023-11-02 18:23:49,2023-03-21 21:59:04,139.0,,9.0,3.0,59.0,2.0,3.0,71.0,2023-06-16 19:44:02,2023.06.15,29.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,4.0,11,True,3.0,
15,best-of-ml-julia,e-tornike/best-of-ml-julia,,data-engineering,https://github.com/e-tornike/best-of-ml-julia,https://github.com/e-tornike/best-of-ml-julia,CC-BY-SA-4.0,2021-02-09 10:50:31,2021-11-15 12:28:02,2021-09-16 07:59:38,44.0,,2.0,2.0,38.0,,,11.0,2021-05-10 14:35:56,2021.05.10,3.0,A ranked list of awesome machine learning Julia libraries.,2.0,5,False,3.0,
16,best-of-vue,fkromer/best-of-vue,['javascript'],web-dev,https://github.com/fkromer/best-of-vue,https://github.com/fkromer/best-of-vue,CC-BY-SA-4.0,2022-12-03 16:39:34,2023-01-26 18:08:46,,,,,,,1.0,,9.0,,,,,2.0,4,False,3.0,
17,best-of-fastapi,fkromer/best-of-fastapi,['python'],web-dev,https://github.com/fkromer/best-of-fastapi,https://github.com/fkromer/best-of-fastapi,CC-BY-SA-4.0,2022-11-27 14:22:10,2023-03-09 18:06:53,,,,,,,1.0,,6.0,,,,List of automatically rated Python packages for FastAPI.,2.0,4,True,3.0,
18,best-of-django,fkromer/best-of-django,['python'],web-dev,https://github.com/fkromer/best-of-django,https://github.com/fkromer/best-of-django,CC-BY-SA-4.0,2022-10-04 19:22:03,2022-12-28 11:55:12,,,,,,,1.0,,2.0,,,,A ranked list of awesome Django related Python packages.,1.0,4,True,3.0,
19,best-of-react-native,fkromer/best-of-react-native,,native-dev,,{},,,,,,,,,,,,,,,,,,0,False,,
