,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2024-02-22 15:00:30,2024-02-15 15:37:45,463,23.0,2286.0,385,246,22.0,34.0,15095.0,2024-02-15 15:37:51,2024.02.15,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,45.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2024-02-22 13:38:34,2024-02-15 14:03:53,327,24.0,222.0,87,184,4.0,5.0,3327.0,2024-02-15 14:04:03,2024.02.15,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2024-02-22 16:37:00,2024-02-18 09:06:21,311,25.0,158.0,54,184,,3.0,2127.0,2024-02-15 16:50:12,2024.02.15,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,14.0,18,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2024-02-22 14:21:47,2024-02-15 15:37:37,307,24.0,43.0,25,180,3.0,5.0,880.0,2024-02-15 15:37:43,2024.02.15,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2024-02-22 14:20:21,2024-02-15 15:37:28,313,27.0,76.0,24,184,2.0,3.0,796.0,2024-02-15 15:37:34,2024.02.15,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2,
5,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2024-02-22 18:19:57,2024-02-18 15:32:56,259,27.0,40.0,12,175,4.0,14.0,701.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,26.0,15,True,1,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2024-02-21 19:22:19,2024-02-14 23:33:44,250,20.0,38.0,14,124,5.0,,184.0,2024-02-14 23:33:52,2024.02.14,99.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,15,True,1,
7,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2024-01-03 10:28:09,2023-12-06 16:57:28,131,12.0,80.0,17,47,3.0,43.0,1160.0,,,,Collection of all the GPTs created by the community.,28.0,14,True,2,
8,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2024-02-22 15:28:44,2024-02-15 15:47:04,342,24.0,57.0,11,168,1.0,1.0,575.0,2024-02-15 15:47:10,2024.02.15,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
9,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2024-02-22 18:22:09,2024-02-21 17:08:36,221,81.0,17.0,4,82,2.0,3.0,97.0,2024-02-15 18:38:38,2024.02.15,39.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,5.0,14,True,1,
