,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2024-05-23 15:49:06,2024-05-23 15:49:05,489,24.0,2281.0,397,262,25.0,34.0,15696,2024-05-23 15:49:11,2024.05.23,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,45.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2024-05-23 13:52:56,2024-05-23 13:52:56,355,26.0,244.0,87,197,6.0,5.0,3469,2024-05-23 13:53:03,2024.05.23,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2024-05-23 16:49:09,2024-05-23 16:49:08,342,29.0,163.0,56,202,,3.0,2195,2024-05-23 16:49:13,2024.05.23,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,16.0,18,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2024-05-23 14:54:27,2024-05-23 14:54:26,335,26.0,43.0,25,193,3.0,5.0,928,2024-05-23 14:54:31,2024.05.23,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2024-05-23 14:54:35,2024-05-23 14:54:35,340,25.0,76.0,23,198,2.0,3.0,858,2024-05-23 14:54:39,2024.05.23,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2,
5,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2024-05-23 18:21:49,2024-05-23 11:49:22,289,29.0,45.0,15,200,6.0,15.0,853,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,31.0,15,True,1,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2024-05-22 21:05:50,2024-05-22 21:05:50,278,26.0,50.0,15,138,9.0,,226,2024-05-22 21:05:55,2024.05.22,100.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,15,True,1,
7,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2024-04-21 19:47:16,2023-12-06 16:57:28,131,,81.0,17,48,3.0,43.0,1220,,,,Collection of all the GPTs created by the community.,28.0,14,True,2,
8,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2024-05-23 15:49:15,2024-05-23 15:49:14,368,24.0,75.0,15,181,1.0,2.0,689,2024-05-23 15:49:19,2024.05.23,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
9,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2024-05-01 09:21:51,2024-04-26 11:03:33,180,14.0,7.0,11,117,57.0,,238,2024-04-03 10:46:59,2024.04.03,29.0,A ranked list of awesome machine learning Rust libraries.,3.0,14,True,2,
10,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2024-05-23 18:21:15,2024-05-17 08:22:03,122,12.0,21.0,10,103,3.0,9.0,219,2024-05-17 08:22:16,2024.05.16,40.0,A ranked list of awesome Scala projects. Updated weekly.,13.0,14,True,3,
11,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2024-05-23 18:24:18,2024-05-17 00:52:21,333,110.0,20.0,5,107,2.0,4.0,130,2024-05-17 00:53:28,2024.05.16,52.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,5.0,14,True,1,
