,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-11-23 16:10:26,2023-11-23 16:10:25,440.0,28.0,2099.0,382.0,233.0,17.0,33.0,14659.0,2023-11-23 16:10:31,2023.11.23,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,24,True,1.0,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-11-23 16:09:47,2023-11-23 16:09:47,303.0,27.0,222.0,87.0,171.0,4.0,4.0,3234.0,2023-11-23 16:09:52,2023.11.23,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,19,True,1.0,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-11-23 18:07:37,2023-11-23 18:07:36,286.0,25.0,153.0,52.0,171.0,1.0,2.0,2066.0,2023-11-23 18:07:42,2023.11.23,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,13.0,18,True,1.0,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-11-23 16:10:06,2023-11-23 16:10:05,283.0,24.0,40.0,24.0,167.0,3.0,5.0,839.0,2023-11-23 16:10:18,2023.11.23,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,17,True,1.0,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-11-23 16:09:56,2023-11-23 16:09:55,286.0,28.0,69.0,25.0,169.0,1.0,3.0,752.0,2023-11-23 16:10:00,2023.11.23,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,17,True,2.0,
5,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-11-22 22:58:43,2023-11-22 22:58:43,230.0,25.0,32.0,15.0,111.0,5.0,,157.0,2023-11-22 22:58:49,2023.11.22,89.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,16,True,1.0,
6,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-11-23 18:22:04,2023-11-18 14:47:38,231.0,33.0,31.0,11.0,146.0,5.0,11.0,545.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,19.0,15,True,1.0,
7,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-11-23 16:10:35,2023-11-23 16:10:34,318.0,26.0,50.0,12.0,155.0,1.0,1.0,523.0,2023-11-23 16:10:41,2023.11.23,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,15,True,2.0,
8,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2023-11-23 11:08:48,2023-11-22 13:56:36,107.0,107.0,57.0,13.0,42.0,1.0,43.0,964.0,,,,Collection of all the GPTs created by the community.,26.0,14,True,2.0,1.0
9,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2023-11-23 18:19:35,2023-11-22 09:35:14,94.0,19.0,14.0,11.0,74.0,3.0,9.0,187.0,2023-11-17 11:00:50,2023.11.16,18.0,A ranked list of awesome Scala projects. Updated weekly.,10.0,14,True,3.0,1.0
