,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-12-21 15:57:57,2023-12-21 15:57:56,448,24.0,2137.0,383,237,18.0,33.0,14893.0,2023-12-21 15:58:02,2023.12.21,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,24,True,1,1.0
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-12-21 15:57:14,2023-12-21 15:57:14,311,27.0,221.0,88,175,4.0,4.0,3257.0,2023-12-21 15:57:26,2023.12.21,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,19,True,1,1.0
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-12-21 16:58:32,2023-12-21 16:58:31,293,26.0,155.0,51,175,,3.0,2084.0,2023-12-21 16:58:37,2023.12.21,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,14.0,19,True,1,2.0
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-12-21 15:57:41,2023-12-21 15:57:40,291,24.0,41.0,24,171,3.0,5.0,848.0,2023-12-21 15:57:50,2023.12.21,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,17,True,1,1.0
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-12-21 15:57:32,2023-12-21 15:57:31,295,29.0,69.0,24,174,1.0,3.0,760.0,2023-12-21 15:57:37,2023.12.21,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,17,True,2,1.0
5,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-12-20 21:28:18,2023-12-20 21:28:18,236,23.0,34.0,15,115,5.0,,167.0,2023-12-20 21:28:24,2023.12.20,92.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,16,True,1,
6,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-12-21 18:19:20,2023-12-17 21:46:00,241,37.0,33.0,12,158,4.0,13.0,598.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,22.0,15,True,1,
7,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-12-21 15:58:08,2023-12-21 15:58:08,326,26.0,52.0,11,159,1.0,1.0,536.0,2023-12-21 15:58:14,2023.12.21,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,15,True,2,
8,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2023-12-21 18:17:17,2023-12-20 16:24:12,200,46.0,4.0,7,76,,,35.0,2023-12-19 17:38:10,2023.12.14,15.0,A ranked list of awesome Digital Identity open source projects.,3.0,15,True,1,
9,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2023-12-11 11:33:36,2023-12-06 16:57:28,131,131.0,67.0,15,46,1.0,43.0,1088.0,,,,Collection of all the GPTs created by the community.,28.0,14,True,2,
