,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-12-15 15:30:12,2022-12-11 11:28:16,330,24.0,1814.0,348,169,7.0,30.0,12069,2022-12-11 11:28:26,2022.12.08,76.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,35.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-12-15 13:40:16,2022-12-11 11:27:13,202,22.0,189.0,82,117,2.0,4.0,2675,2022-12-11 11:27:21,2022.12.08,70.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-12-15 16:35:59,2022-12-11 11:29:11,186,25.0,132.0,52,116,,2.0,1750,2022-12-11 11:29:20,2022.12.08,68.0,A ranked list of awesome python libraries for web development. Updated weekly.,9.0,16,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-12-15 14:44:09,2022-12-11 11:27:41,184,25.0,33.0,21,114,1.0,5.0,630,2022-12-11 11:27:49,2022.12.08,67.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,5.0,16,True,1,
4,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-12-15 15:38:26,2022-12-11 11:28:49,221,27.0,27.0,8,106,1.0,,356,2022-12-11 11:28:56,2022.12.08,69.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,5.0,15,True,2,
5,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-12-15 14:42:54,2022-12-11 11:27:59,186,25.0,54.0,20,117,6.0,2.0,565,2022-12-11 11:28:06,2022.12.08,74.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",10.0,14,True,2,
6,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-12-12 12:05:22,2021-05-03 18:03:14,111,,69.0,12,63,14.0,4.0,510,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,12,False,3,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-12-14 19:12:31,2022-12-11 11:29:42,120,25.0,16.0,7,56,,,74,2022-12-11 11:29:53,2022.12.07,42.0,A ranked list of awesome open-source crypto projects. Updated weekly.,3.0,12,True,1,-1.0
8,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-12-15 18:09:06,2022-12-08 22:26:46,132,14.0,4.0,4,54,1.0,2.0,100,2022-12-10 22:35:53,2022.12.08,38.0,A ranked list of awesome MkDocs projects and plugins.,4.0,11,True,1,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-12-14 18:27:03,2022-12-14 18:27:03,318,94.0,9.0,2,19,,1.0,86,,,,Ranked list of awesome digital gardens / second brains.,11.0,10,True,3,
