,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-10-20 15:53:56,2022-10-14 10:47:58,314,30.0,1805,344,161,6.0,30.0,11788,2022-10-14 10:48:04,2022.10.13,68.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,35,24,True,1,1.0
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-10-20 15:50:19,2022-10-20 15:50:19,190,26.0,176,78,111,2.0,4.0,2536,2022-10-20 15:50:25,2022.10.20,64.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9,19,True,1,1.0
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-10-20 16:45:27,2022-10-14 10:47:31,170,25.0,129,48,109,,2.0,1702,2022-10-14 10:47:40,2022.10.13,60.0,A ranked list of awesome python libraries for web development. Updated weekly.,9,17,True,1,1.0
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-10-20 15:50:11,2022-10-20 15:50:10,170,27.0,32,20,107,2.0,5.0,602,2022-10-20 15:50:16,2022.10.20,60.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,5,16,True,1,1.0
4,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-10-20 15:54:29,2022-10-14 10:47:48,205,28.0,26,8,98,,,314,2022-10-14 10:47:54,2022.10.13,61.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,5,16,True,3,1.0
5,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-10-20 15:50:00,2022-10-20 15:49:59,172,27.0,54,20,109,6.0,2.0,538,2022-10-20 15:50:06,2022.10.20,67.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",10,15,True,2,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-10-19 21:10:31,2022-10-19 21:10:31,106,26.0,14,7,48,,,62,2022-10-19 21:10:48,2022.10.19,35.0,A ranked list of awesome open-source crypto projects. Updated weekly.,3,13,True,1,
7,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-10-17 12:30:52,2021-05-03 18:03:14,111,,64,12,54,14.0,4.0,486,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4,12,False,3,
8,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-10-20 18:18:12,2022-10-13 18:37:31,124,24.0,3,4,46,1.0,2.0,65,2022-10-13 18:37:41,2022.10.13,30.0,A ranked list of awesome MkDocs projects and plugins.,4,12,True,1,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-10-19 18:47:22,2022-10-19 18:47:22,260,96.0,8,2,18,,1.0,77,,,,Ranked list of awesome digital gardens / second brains.,10,10,True,3,
