,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-11-24 17:26:35,2022-11-24 17:26:34,326,26.0,1814,349,165,7.0,30.0,11951,2022-11-24 17:26:41,2022.11.24,74.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,35,24,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-11-24 15:15:26,2022-11-24 15:15:26,198,24.0,182,82,114,2.0,4.0,2624,2022-11-24 15:15:33,2022.11.24,68.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9,19,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-11-24 17:27:17,2022-11-24 17:27:16,182,27.0,131,52,113,,2.0,1736,2022-11-24 17:27:22,2022.11.24,66.0,A ranked list of awesome python libraries for web development. Updated weekly.,9,17,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-11-24 15:15:47,2022-11-24 15:15:46,180,27.0,31,21,111,2.0,5.0,615,2022-11-24 15:15:55,2022.11.24,65.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,5,17,True,1,1.0
4,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-11-24 17:27:02,2022-11-24 17:27:01,217,29.0,27,8,103,,,348,2022-11-24 17:27:07,2022.11.24,67.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,5,16,True,3,
5,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-11-24 15:16:22,2022-11-24 15:16:21,182,27.0,54,20,114,6.0,2.0,554,2022-11-24 15:16:32,2022.11.24,72.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",10,15,True,2,
6,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-11-23 19:35:32,2022-11-17 08:48:43,114,24.0,16,7,53,,,70,2022-11-17 08:48:56,2022.11.16,39.0,A ranked list of awesome open-source crypto projects. Updated weekly.,3,13,True,1,
7,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-11-21 12:05:16,2021-05-03 18:03:14,111,,68,12,59,14.0,4.0,505,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4,12,False,3,
8,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-11-24 18:22:41,2022-11-24 18:22:41,130,20.0,3,5,51,1.0,2.0,89,2022-11-24 18:22:59,2022.11.24,36.0,A ranked list of awesome MkDocs projects and plugins.,4,12,True,1,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-11-23 18:28:09,2022-11-23 18:28:08,297,94.0,9,2,19,,1.0,84,,,,Ranked list of awesome digital gardens / second brains.,11,10,True,3,
10,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2022-11-23 20:18:14,2022-11-22 20:18:54,223,88.0,3,2,318,,,17,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4,10,True,1,
11,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2022-11-21 12:47:24,2022-09-21 15:24:05,131,1.0,1,7,96,,,105,2021-10-04 12:57:04,2021.10.04,23.0,A ranked list of awesome machine learning Rust libraries.,2,7,True,3,
12,best-of-ml-julia,e-tornike/best-of-ml-julia,,data-engineering,https://github.com/e-tornike/best-of-ml-julia,https://github.com/e-tornike/best-of-ml-julia,CC-BY-SA-4.0,2021-02-09 10:50:31,2021-11-15 12:28:02,2021-09-16 07:59:38,44,,1,2,38,,,8,2021-05-10 14:35:56,2021.05.10,3.0,A ranked list of awesome machine learning Julia libraries.,2,5,False,3,
