,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-09-22 15:44:21,2022-09-15 18:16:05,306,31.0,1749,340,157,4.0,30.0,11637,2022-09-15 18:16:11,2022.09.15,64.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,35,23,True,1,-1.0
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-09-22 14:33:09,2022-09-22 14:33:09,182,28.0,175,78,106,2.0,4.0,2472,2022-09-22 14:33:17,2022.09.22,60.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-09-22 16:35:54,2022-09-15 18:15:53,161,24.0,125,47,104,,2.0,1663,2022-09-15 18:15:59,2022.09.15,56.0,A ranked list of awesome python libraries for web development. Updated weekly.,8,16,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-09-22 14:51:33,2022-09-15 18:16:27,159,24.0,32,20,103,1.0,5.0,586,2022-09-15 18:16:32,2022.09.15,55.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,4,15,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-09-22 14:47:04,2022-09-15 18:16:39,161,24.0,53,19,104,6.0,2.0,522,2022-09-15 18:16:45,2022.09.15,62.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",9,14,True,2,
5,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-09-19 12:06:30,2021-05-03 18:03:14,111,,57,12,50,14.0,4.0,467,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4,12,False,3,
6,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-09-22 15:38:20,2022-09-15 18:16:14,194,25.0,16,4,91,,,130,2022-09-15 18:16:20,2022.09.15,57.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,2,12,True,3,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-09-21 22:08:57,2022-09-21 22:08:55,98,25.0,13,6,44,,,56,2022-09-21 22:09:00,2022.09.21,31.0,A ranked list of awesome open-source crypto projects. Updated weekly.,3,12,True,1,
8,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2022-09-21 20:21:55,2022-09-20 20:21:45,160,79.0,3,2,255,,,14,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4,10,True,1,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-09-21 18:37:46,2022-09-21 18:37:45,229,99.0,7,2,17,,1.0,68,,,,Ranked list of awesome digital gardens / second brains.,9,9,True,1,
