,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-12-14 14:48:59,2023-12-07 16:29:58,444,25.0,2131.0,384,236,18.0,33.0,14838.0,2023-12-07 16:30:04,2023.12.07,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-12-14 13:34:40,2023-12-07 16:29:30,307,25.0,222.0,87,174,4.0,4.0,3249.0,2023-12-07 16:29:35,2023.12.07,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-12-14 16:26:21,2023-12-07 16:55:27,290,23.0,153.0,52,173,1.0,2.0,2076.0,2023-12-07 16:55:34,2023.12.07,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,13.0,17,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-12-14 14:24:56,2023-12-07 16:29:47,287,22.0,41.0,24,170,3.0,5.0,843.0,2023-12-07 16:29:54,2023.12.07,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-12-14 14:21:35,2023-12-11 21:45:10,291,27.0,69.0,24,173,1.0,3.0,758.0,2023-12-07 16:29:44,2023.12.07,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",13.0,16,True,2,
5,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-12-13 20:33:22,2023-11-29 19:19:57,232,21.0,34.0,15,114,5.0,,165.0,2023-11-29 19:20:04,2023.11.29,90.0,A ranked list of awesome open-source crypto projects. Updated weekly.,5.0,16,True,1,
6,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-12-14 18:22:52,2023-12-13 22:55:25,239,36.0,33.0,12,156,3.0,13.0,577.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,22.0,15,True,1,
7,awesome-gpts,taranjeet/awesome-gpts,['python'],data-engineering,https://github.com/taranjeet/awesome-gpts,https://github.com/taranjeet/awesome-gpts,MIT,2023-11-10 15:58:26,2023-12-11 11:33:36,2023-12-06 16:57:28,131,131.0,65.0,15,46,1.0,43.0,1068.0,,,,Collection of all the GPTs created by the community.,28.0,14,True,2,
8,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-12-14 15:28:09,2023-12-07 16:30:08,322,24.0,52.0,11,158,1.0,1.0,534.0,2023-12-07 16:30:14,2023.12.07,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
9,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2023-12-14 18:19:59,2023-12-11 06:40:19,196,42.0,4.0,7,75,,,34.0,2023-12-05 07:11:09,2023.11.30,14.0,A ranked list of awesome Digital Identity open source projects.,3.0,14,True,1,
