,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-08-24 15:01:00,2023-08-24 15:00:59,412,29.0,2050.0,376,216,16.0,32.0,14227,2023-08-24 15:01:06,2023.08.24,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,41.0,23,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-08-24 13:57:29,2023-08-24 13:57:29,276,27.0,215.0,88,157,4.0,4.0,3117,2023-08-24 13:57:37,2023.08.24,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,11.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-08-24 16:49:11,2023-08-24 16:49:10,261,27.0,149.0,51,156,1.0,2.0,1989,2023-08-24 16:49:17,2023.08.24,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,12.0,17,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-08-24 14:26:09,2023-08-24 14:26:08,259,26.0,40.0,24,154,3.0,5.0,773,2023-08-24 14:26:16,2023.08.24,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-08-24 14:26:30,2023-08-24 14:26:29,258,26.0,65.0,23,154,1.0,2.0,709,2023-08-24 14:26:37,2023.08.24,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",11.0,15,True,2,
5,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-08-24 16:34:34,2023-08-24 16:34:33,292,24.0,44.0,9,142,,1.0,487,2023-08-24 16:34:38,2023.08.24,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2,
6,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-08-24 18:19:59,2023-08-21 20:47:15,197,30.0,19.0,11,113,2.0,8.0,404,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,13.0,14,True,1,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-08-23 20:19:32,2023-08-23 20:19:32,205,26.0,24.0,11,97,5.0,,133,2023-08-23 20:19:39,2023.08.23,76.0,A ranked list of awesome open-source crypto projects. Updated weekly.,4.0,14,True,1,
8,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2023-08-21 12:05:32,2021-05-03 18:03:14,111,,95.0,13,99,56.0,4.0,715,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,12,False,3,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2023-08-23 18:22:08,2023-08-23 18:22:07,583,89.0,14.0,5,22,,2.0,201,,,,Ranked list of awesome digital gardens / second brains.,14.0,12,True,3,
