,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2022-07-14 15:36:58,2022-07-14 15:36:57,282,71.0,1699.0,334,143,2.0,29.0,11092,2022-07-14 15:37:02,2022.07.14,55.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,32.0,24,True,1,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2022-07-14 14:11:04,2022-07-14 14:11:03,162,39.0,172.0,74,95,1.0,4.0,2291,2022-07-14 14:11:09,2022.07.14,50.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,9.0,18,True,1,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2022-07-14 16:40:48,2022-07-14 16:40:47,143,26.0,119.0,47,93,4.0,2.0,1583,2022-07-14 16:40:53,2022.07.14,47.0,A ranked list of awesome python libraries for web development. Updated weekly.,8.0,15,True,1,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2022-07-14 15:56:32,2022-07-14 15:56:31,141,37.0,28.0,18,91,1.0,5.0,519,2022-07-14 15:56:38,2022.07.14,46.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,4.0,14,True,1,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2022-07-14 15:56:57,2022-07-14 15:56:56,143,29.0,46.0,17,94,6.0,2.0,470,2022-07-14 15:57:03,2022.07.14,53.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",9.0,13,True,2,
5,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2022-07-14 15:55:56,2022-07-14 15:55:55,175,27.0,16.0,4,81,,,102,2022-07-14 15:56:00,2022.07.14,48.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,2.0,12,True,3,
6,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2022-01-04 15:29:32,2021-05-03 18:03:14,111,,52.0,12,48,14.0,4.0,430,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,11,False,3,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2022-07-14 00:18:19,2022-07-14 00:18:19,79,27.0,8.0,4,34,,,37,2022-07-14 00:18:27,2022.07.13,22.0,A ranked list of awesome open-source crypto projects. Updated weekly.,2.0,11,True,1,
8,best-of-mkdocs,pawamoy/best-of-mkdocs,,documentation,https://github.com/pawamoy/best-of-mkdocs,https://github.com/pawamoy/best-of-mkdocs,CC-BY-SA-4.0,2022-04-17 07:48:22,2022-07-14 18:10:45,2022-07-07 19:13:11,96,96.0,,1,30,,,27,2022-07-11 15:06:32,2022.07.07,16.0,A ranked list of awesome MkDocs projects and plugins.,,10,True,1,
9,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2022-07-13 18:29:30,2022-07-13 18:29:29,152,152.0,5.0,2,15,,1.0,56,,,,Ranked list of awesome digital gardens / second brains.,7.0,9,True,3,1.0
10,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2022-07-13 20:23:38,2022-07-13 14:28:38,93,50.0,3.0,2,185,,,11,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4.0,9,True,1,1.0
11,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2022-07-11 12:46:56,2022-01-24 19:09:18,130,,1.0,9,77,,,89,2021-10-04 12:57:04,2021.10.04,23.0,A ranked list of awesome machine learning Rust libraries.,2.0,8,True,3,
