,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,show,projectrank_placing,trending
0,best-of-ml-python,ml-tooling/best-of-ml-python,['python'],data-engineering,https://github.com/ml-tooling/best-of-ml-python,https://github.com/ml-tooling/best-of-ml-python,CC-BY-SA-4.0,2020-11-29 19:41:36,2023-10-12 14:58:44,2023-10-05 17:09:24,428.0,30.0,2079.0,382.0,227.0,16.0,33.0,14533.0,2023-10-05 17:09:30,2023.10.05,100.0,A ranked list of awesome machine learning Python libraries. Updated weekly.,44.0,23,True,1.0,
1,best-of-python,ml-tooling/best-of-python,['python'],programming-languages,https://github.com/ml-tooling/best-of-python,https://github.com/ml-tooling/best-of-python,CC-BY-SA-4.0,2021-01-11 19:11:32,2023-10-12 13:34:59,2023-10-10 13:14:04,289.0,26.0,219.0,86.0,165.0,4.0,4.0,3180.0,2023-10-05 14:46:08,2023.10.05,100.0,A ranked list of awesome Python open-source libraries and tools. Updated weekly.,12.0,18,True,1.0,
2,best-of-web-python,ml-tooling/best-of-web-python,['python'],web-dev,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27,2023-10-12 16:34:15,2023-10-05 17:09:41,271.0,22.0,150.0,52.0,163.0,1.0,2.0,2031.0,2023-10-05 17:09:45,2023.10.05,100.0,A ranked list of awesome python libraries for web development. Updated weekly.,12.0,17,True,1.0,
3,best-of-python-dev,ml-tooling/best-of-python-dev,['python'],dev-tools,https://github.com/ml-tooling/best-of-python-dev,https://github.com/ml-tooling/best-of-python-dev,CC-BY-SA-4.0,2021-01-08 14:46:24,2023-10-12 14:26:11,2023-10-05 15:34:04,271.0,24.0,40.0,24.0,161.0,3.0,5.0,817.0,2023-10-05 15:34:12,2023.10.05,100.0,A ranked list of awesome python developer tools and libraries. Updated weekly.,7.0,16,True,1.0,
4,best-of-jupyter,ml-tooling/best-of-jupyter,['python'],data-engineering,https://github.com/ml-tooling/best-of-jupyter,https://github.com/ml-tooling/best-of-jupyter,CC-BY-SA-4.0,2021-01-01 22:25:48,2023-10-12 14:23:49,2023-10-05 15:37:40,271.0,25.0,68.0,25.0,162.0,1.0,2.0,736.0,2023-10-05 15:37:50,2023.10.05,100.0,"A ranked list of awesome Jupyter Notebook, Hub and Lab projects (extensions, kernels, tools). Updated weekly.",12.0,15,True,2.0,
5,best-of-mkdocs,mkdocs/catalog,,documentation,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22,2023-10-12 18:23:28,2023-10-07 12:59:36,214.0,30.0,29.0,11.0,129.0,4.0,11.0,464.0,2023-06-29 18:48:34,2023.06.29,68.0,A list of awesome MkDocs projects and plugins.,18.0,15,True,1.0,
6,best-of-react,lukasmasuch/best-of-react,['javascript'],web-dev,https://github.com/LukasMasuch/best-of-react,https://github.com/LukasMasuch/best-of-react,CC-BY-SA-4.0,2021-02-21 12:52:27,2023-10-12 15:34:35,2023-10-05 15:41:47,304.0,24.0,45.0,11.0,149.0,,1.0,504.0,2023-10-05 15:41:53,2023.10.05,100.0,A ranked list of awesome React open-source libraries and tools. Updated weekly.,6.0,14,True,2.0,
7,best-of-crypto,lukasmasuch/best-of-crypto,,blockchain,https://github.com/LukasMasuch/best-of-crypto,https://github.com/LukasMasuch/best-of-crypto,CC-BY-SA-4.0,2022-01-08 21:25:33,2023-10-11 19:40:39,2023-10-04 22:59:33,217.0,24.0,27.0,13.0,104.0,5.0,,144.0,2023-10-04 22:59:41,2023.10.04,82.0,A ranked list of awesome open-source crypto projects. Updated weekly.,4.0,14,True,1.0,
8,best-of-scala,stkeky/best-of-scala,,programming-languages,https://github.com/stkeky/best-of-scala,https://github.com/stkeky/best-of-scala,CC-BY-SA-4.0,2023-03-13 21:28:43,2023-10-12 18:20:45,2023-10-05 21:05:23,85.0,24.0,10.0,10.0,65.0,3.0,7.0,161.0,2023-10-05 21:05:59,2023.10.05,15.0,A ranked list of awesome Scala libraries. Updated weekly.,7.0,13,True,3.0,
9,best-of-streamlit,jrieke/best-of-streamlit,['python'],data-engineering,https://github.com/jrieke/best-of-streamlit,https://github.com/jrieke/best-of-streamlit,CC-BY-SA-4.0,2021-01-09 00:40:46,2023-10-09 12:06:09,2021-05-03 18:03:14,111.0,,100.0,14.0,106.0,56.0,4.0,748.0,2021-05-03 17:59:01,2021.05.03-17.47,8.0,A ranked gallery of awesome streamlit apps built by the community.,4.0,12,False,3.0,
10,best-of-digital-gardens,lyz-code/best-of-digital-gardens,,documentation,https://github.com/lyz-code/best-of-digital-gardens,https://github.com/lyz-code/best-of-digital-gardens,CC-BY-SA-4.0,2022-04-21 16:32:43,2023-10-11 18:26:13,2023-10-11 18:26:12,632.0,89.0,14.0,5.0,22.0,,2.0,226.0,,,,Ranked list of awesome digital gardens / second brains.,14.0,12,True,3.0,
11,best-of-ml-rust,e-tornike/best-of-ml-rust,,data-engineering,https://github.com/e-tornike/best-of-ml-rust,https://github.com/e-tornike/best-of-ml-rust,CC-BY-SA-4.0,2021-02-09 10:37:33,2023-10-01 09:17:21,2023-08-08 15:01:12,156.0,4.0,3.0,10.0,108.0,57.0,,179.0,2023-08-07 11:50:42,2023.08.01,26.0,A ranked list of awesome machine learning Rust libraries.,2.0,12,True,3.0,
12,thumbor/awesome-thumbor,thumbor/awesome-thumbor,,others,https://github.com/thumbor/awesome-thumbor,https://github.com/thumbor/awesome-thumbor,CC-BY-SA-4.0,2022-01-23 23:37:02,2023-10-11 22:54:14,2023-10-11 20:18:52,544.0,89.0,4.0,5.0,638.0,2.0,,35.0,2022-01-23 23:40:03,2022.01.23,1.0,"Everything thumbor, awesomely curated & updated weekly.",4.0,12,True,1.0,
13,best-of-ps,jinningwang/best-of-ps,,others,https://github.com/jinningwang/best-of-ps,https://github.com/jinningwang/best-of-ps,CC-BY-SA-4.0,2022-11-29 16:56:33,2023-10-12 18:24:59,2023-03-21 21:59:04,139.0,,7.0,3.0,59.0,2.0,3.0,65.0,2023-06-16 19:44:02,2023.06.15,29.0,A weekly updated ranked list of popular open-source libraries and tools for Power System Analysis.,4.0,11,True,3.0,
14,best-of-digital-identity,jruizaranguren/best-of-digital-identity,,internet,https://github.com/jruizaranguren/best-of-digital-identity,https://github.com/jruizaranguren/best-of-digital-identity,CC-BY-SA-4.0,2023-04-12 09:58:39,2023-10-12 18:20:13,2023-08-18 06:31:51,154.0,8.0,3.0,3.0,62.0,,,29.0,2023-08-18 06:32:25,2023.08.17,6.0,A ranked list of awesome Digital Identity open source projects.,2.0,11,True,1.0,-1.0
15,best-of-ml-julia,e-tornike/best-of-ml-julia,,data-engineering,https://github.com/e-tornike/best-of-ml-julia,https://github.com/e-tornike/best-of-ml-julia,CC-BY-SA-4.0,2021-02-09 10:50:31,2021-11-15 12:28:02,2021-09-16 07:59:38,44.0,,2.0,2.0,38.0,,,10.0,2021-05-10 14:35:56,2021.05.10,3.0,A ranked list of awesome machine learning Julia libraries.,2.0,5,False,3.0,
16,best-of-vue,fkromer/best-of-vue,['javascript'],web-dev,https://github.com/fkromer/best-of-vue,https://github.com/fkromer/best-of-vue,CC-BY-SA-4.0,2022-12-03 16:39:34,2023-01-26 18:08:46,,,,,,,1.0,,9.0,,,,,2.0,4,False,3.0,
